createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
03/02/2021 06:05:53,gridshot,12,9mm,0,-gitBranch.285,86.48649,83.0,86.0,89.0,89.0,100.0,100.0,0.0,0.0,308.608693321546,328.2008131495063,299.38056001209077,310.82161064147959,301.69638174551505,172.75230407714844,267.91085815429688,0,0,195,222,3.20497823,192
03/02/2021 05:52:01,gridshot,10,9mm,0,-gitBranch.285,90.58296,96.0,94.0,89.0,89.0,70.0,80.0,88.0,100.0,289.78383991505825,267.27755924147,281.2653591579861,313.10851860046387,296.44423734224756,342.0458570207868,327.48301124572754,271.87608555385043,260.85641479492188,205,223,3.37199283,202
03/02/2021 05:43:31,gridshot,10,9mm,0,-gitBranch.285,89.44954,86.0,87.0,90.0,91.0,100.0,80.0,100.0,100.0,299.72199832231593,298.22534656524664,322.6250632790958,311.78481395824542,281.37587152525441,269.19141896565759,359.54851722717279,268.23960266113284,269.2183666229248,198,218,3.255156,195
03/02/2021 03:48:24,gridshot,12,9mm,0,-gitBranch.285,82.4324341,78.0,89.0,85.0,78.0,100.0,0.0,0.0,0.0,322.9336198066751,346.28235332782452,284.52770843505868,326.13985667509189,346.87576577829753,263.20722452799481,0,0,0,186,222,3.05482459,183
03/02/2021 03:47:14,gridshot,12,9mm,0,-gitBranch.285,84.474884,86.0,91.0,86.0,79.0,100.0,50.0,0.0,100.0,319.83543107316314,316.95049893126208,292.30968551635749,326.71825699579153,332.02326268735141,316.51034545898438,527.15091959635413,0,319.62051391601563,188,219,3.08824778,185
03/02/2021 03:46:04,gridshot,12,9mm,0,-gitBranch.285,84.9315,81.0,91.0,84.0,82.0,100.0,100.0,0.0,100.0,318.04443829033966,346.32943960336542,297.018985523897,320.53794365960209,319.80057220458991,311.27969360351563,253.78711954752603,0,213.88374328613281,189,219,3.10489583,186
03/02/2021 03:43:33,gridshot,12,9mm,0,-gitBranch.285,85.51402,84.0,89.0,88.0,81.0,0.0,0.0,100.0,100.0,321.50253220855217,327.43941688537586,299.34845643884995,321.79169891357424,335.02399395881821,0,0,360.32723999023438,301.59957885742188,186,214,3.05481,183
03/02/2021 02:26:12,gridshot,12,9mm,0,-gitBranch.285,80.34934,78.0,85.0,78.0,78.0,100.0,80.0,0.0,100.0,323.67460915820851,341.22222900390625,296.75434112548834,333.66082191467285,325.19298226492754,202.85810089111328,308.58921813964844,0,334.06613159179688,187,229,3.0715735,184
03/02/2021 02:24:10,gridshot,12,9mm,0,-gitBranch.285,82.12766,81.0,75.0,87.0,84.0,75.0,100.0,100.0,100.0,306.6941255559575,292.3743964661943,339.79337257562673,297.10694289788972,299.77568699763378,369.119873046875,255.11588033040366,342.25173950195313,300.80856323242188,196,235,3.22185063,193
03/02/2021 02:22:59,gridshot,12,9mm,0,-gitBranch.285,77.13004,74.0,80.0,82.0,74.0,100.0,100.0,0.0,0.0,342.87740716268848,345.78451358570771,344.34979438781733,337.93810542937246,350.354734632704,307.7664794921875,269.41597747802734,0,0,175,223,2.87115359,172
03/02/2021 02:21:48,gridshot,12,9mm,0,-gitBranch.285,78.57143,85.0,79.0,70.0,78.0,75.0,100.0,100.0,100.0,335.33949591896743,310.93203585755589,319.79432316830292,384.62516289788323,340.16335369291761,408.92920939127606,256.70144653320313,370.0037841796875,201.68089294433594,179,224,2.938015,176
03/02/2021 01:21:27,gridshot,10,9mm,0,-gitBranch.285,91.41414,96.0,87.0,93.0,89.0,100.0,86.0,100.0,100.0,327.15876466529812,319.03060531616211,340.78717784392535,340.64321051703553,328.95165723435429,301.70885358537947,349.36635589599609,346.25697937011716,218.52853393554688,184,198,3.021481,181
02/27/2021 20:29:28,gridshot,10,9mm,0,-gitBranch.285,84.61539,84.0,88.0,85.0,79.0,75.0,100.0,100.0,100.0,316.02018329803957,314.51337479571913,300.09483888414167,324.04262123107895,333.83746846516925,421.00181070963544,264.76805877685547,290.49585978190106,237.88984680175781,190,221,3.12162757,187
02/27/2021 20:28:18,gridshot,10,9mm,0,-gitBranch.285,84.6889954,87.0,80.0,82.0,87.0,100.0,100.0,83.0,88.0,334.07528091689312,314.2144718170166,352.2685828575722,357.29230833053589,329.93440520457739,215.86977386474609,224.28872680664063,449.34104003906248,313.65900094168529,180,209,2.95462942,177
02/24/2021 05:06:51,gridshot,10,9mm,0,-gitBranch.285,83.47826,95.0,80.0,97.0,71.0,78.0,100.0,83.0,75.0,308.15089720487612,267.71596836399397,318.50253576161913,249.85623369718857,381.08506447928289,323.34265572684154,235.38596343994141,328.52531433105469,361.6814202202691,195,230,3.205027,192
02/24/2021 05:03:50,gridshot,12,9mm,0,-gitBranch.285,83.85651,80.0,86.0,80.0,96.0,0.0,100.0,33.0,75.0,313.75666923318943,324.89064466036297,310.11585598900223,322.918170928955,274.35232856056905,0,247.9865608215332,841.63995361328125,441.57844543457031,190,223,3.121515,187
02/24/2021 05:01:30,gridshot,12,9mm,0,-gitBranch.285,78.66667,75.0,77.0,77.0,84.0,100.0,100.0,0.0,0.0,334.24541395801617,347.34117232921517,344.3211877441405,336.25308557458834,319.8506955878679,136.85810852050781,294.812744140625,0,0,180,225,2.95468736,177
